idx,g_low_density,A_star,F_star,K_star,R_P,mu_S,mu_I,T,R_B,sigma_A,sigma_F,beta,delta,eta,mu_F,c_B,kappa,phi,K0
636,0.43697533573541464,7.885796307890464e-12,-0.00012114197706376698,4.070807463906894e-09,,0.021508455595035208,0.02162387144392261,54.65382787266425,7.295105830373071,0.6026837628353545,0.3782881836748523,0.01840204598587111,0.06494007247129939,0.6191866271203044,0.05575291149551055,0.020364372802586652,700000000000.0,0.018351404729147695,2.4004793149031833
637,0.9122862081421048,0.008230018427578242,3.1507831480950084e-75,1.441457181913081e-05,0.05919113039360005,0.020655731595007026,0.03746005501956591,51.03756539898282,9.906430135293544,0.7871812668611974,0.46672556241699786,0.015052580683841094,0.24425570899181331,0.5523915718643677,0.040460247897198015,0.020815276732885284,9381.404226426466,0.09411325569225824,1.616743655486613
638,0.8114673223269305,3.4282000837916656e-12,2.7736330770631224e-85,2.87496206023133e-10,,0.023934488514755443,0.0345077919308302,55.0426448071821,14.972305886388249,0.630059031736854,0.6257437730714469,0.025186825654227314,0.09946759584444084,0.5268012565250871,0.02150693272689927,0.020246995737690045,700000000000.0,0.03110286229707667,2.2919052041381978
639,1.0020441913913118,0.050175769604555144,1.2891526511782304e-23,1.5123155817321827,0.014220843247680272,0.026615885420440254,0.049273831091454785,50.712076336964465,13.023157033478821,0.846828050851675,0.38079654909595034,0.021062788977771113,0.14748504489766276,0.9670265765039643,0.06935928597295432,0.02007805383282454,0.05356038122907644,0.0944886575352639,1.6092575151991073
640,0.851267247127885,9.6336664357155e-11,0.0,1.578683873054675e-06,,0.005451704838475478,0.01756957302279246,64.7481022389487,6.441219697457404,0.7163596476607612,0.5859357932669365,0.017598517125507605,0.0802654424967222,0.6268586400478116,0.02976281781117101,0.020301629231285995,14205113549.68175,0.050828438065854964,2.1257614193072234
641,0.617213749164652,4.296692074106596e-12,-3.4243330266254837e-07,5.950031328354346e-09,,0.022425051279322226,0.014987978273574516,47.941250742972386,6.481450358413149,0.7611608763456346,0.45973933893140684,0.006921283391515122,0.1951139254307488,0.724206999435274,0.05845581364689892,0.02040510060305151,700000000000.0,0.026204854379846078,1.9147829414272848
642,2.140477714227423,1.8554136146709383,-6.621223758730396e-21,1.4708892946507546,0.0856793456731043,0.008243871915371712,0.013869848214383917,46.07508366874326,12.716021246777608,0.6584690154666573,0.3360419101642843,0.009182406503878235,0.13951590586149265,0.8736743297034439,0.06923476289511421,0.02068898688797658,0.002540004025145115,0.048630938348204575,1.5205295346362346
643,0.904496445079553,0.006691272672621785,2.492279740798849e-06,2.0242056238651004e-06,0.05253065831100214,0.006610412828783336,0.03701960106132019,53.381040662949765,6.548518868787091,0.6105756258591432,0.3159530037909632,0.010343193310003041,0.0669385724014956,0.7392050238190854,0.03361115322916801,0.020828265153482354,167301.6468366332,0.0492756187445583,2.1560262904272935
644,2.909656970435155,3.2413057084177055,0.345480548611556,1.5588991057132455,18.140518929823592,0.005691802341177891,0.037551554560898794,46.84529153684651,14.52853778780804,0.7073739344439864,0.6608877712125405,0.0359698877046851,0.18124563650005432,0.5593988520032313,0.025287324170332436,0.020626234146911164,0.0016415643557913086,0.06066578462795589,1.6250667521345794
645,0.6188303406093607,1.5510331153386454e-11,7.781257470690117e-21,1.068906404472041e-10,,0.02536048804917648,0.016324871963349148,61.88552084204335,12.346861590669656,0.8990376878350789,0.3912788820973827,0.029847579259730958,0.21031028657770362,0.6254971253087704,0.028243363808292683,0.020973138335420315,700000000000.0,0.039551178858852,2.4056087223737452
646,0.8497484820841098,1.524343192830908e-10,0.0,1.73043164793169e-06,,0.016013329343358536,0.03240934859681437,63.64244695280446,11.686529099545773,0.7705565034262971,0.4282051741389618,0.030033510674428707,0.1935383866900804,0.9512629460821228,0.052116079818119346,0.020632126490735928,5626556903.864488,0.05579160407420252,1.665875820837586
647,0.29605019940375954,0.0011754132566593784,3.7618952405637226e-14,2.5686928548007306e-12,0.00849112964523828,0.028488318249271182,0.04596552316585871,53.05134837389223,7.400560575821519,0.5636959874049418,0.4831450200418445,0.01710162089480166,0.23831778567721962,0.5123776599307649,0.0761770443326106,0.02078545008208051,700000000000.0,0.011666464543613341,1.5024689190402618
648,0.8081986495217456,6.031986215675028e-12,1.2943273623028384e-11,7.859591206054241e-10,,0.012046596170695346,0.021937223766271156,64.44248000519853,10.037619470910894,0.6538277065442062,0.6152986999438654,0.020950671342135484,0.21406156051755915,0.6693967149761244,0.07782244646310456,0.020042386589779228,700000000000.0,0.01885043741399678,1.8577752868915016
649,0.6191954604102684,9.529607478309991e-12,2.3221077078125366e-16,1.9572275414940156e-08,,0.025036597210585616,0.012937065690521651,59.7261296154009,12.198643494522978,0.8435849753487442,0.6074991971224631,0.01938845652835369,0.06056352161156088,0.6389685261374571,0.027905336467081203,0.02167177050047783,700000000000.0,0.011330608045231142,2.157288722471197
650,0.9398832093390292,4.999993964383067e-13,5.000000025254828e-13,2.28531437422484,,0.022543674424436343,0.024789278996312655,53.027955728568614,10.368927703698173,0.8981835196552947,0.587905094355782,0.035326673965993156,0.1665846522188283,0.48176282641742374,0.044568110490066204,0.020304204188102245,125.29359790716096,0.01091916391244569,2.2853143745641424
651,1.8916392220744311,1.8437159504210017,-1.1648761888600384e-20,1.9014871540662883,0.23658147433654259,0.020414634782980966,0.03148820075092721,46.90822600831312,15.793171412103485,0.8423795769946876,0.3614542834287763,0.013205670693547052,0.17358290959067524,0.9888480810368313,0.07223281526328627,0.02065757581290447,0.0021940024546841237,0.06473340320574975,1.9870864134032609
652,1.1888211343733064,0.5007330702994873,6.478887099111796e-21,2.199719719235814,0.08032400881713819,0.01494215274897379,0.018623045414128226,56.2219437274173,10.31814786821913,0.8918927583070524,0.40198873055328715,0.008948051349395504,0.09031843564035237,0.7935766288754011,0.03895151220101728,0.021105584532038636,0.006525563192666413,0.07870524626126865,2.318012716449933
653,2.0657055207826946,2.60989460716329,0.2765634134297432,2.286508322931431,9.228075532165029,0.009586870147638524,0.009906974389989118,47.67583479852081,10.65014955703281,0.8293721245621537,0.5271447788511207,0.025810982106557155,0.11426517301028083,0.9198432437277412,0.022163784187869046,0.02045694949446843,0.0020865730275193947,0.02433776187252929,2.3253156388618486
654,0.6860807862937721,5.342490139001507e-12,-4.441107067863186e-17,3.571524863389874e-11,,0.021156052468703026,0.04368765290502698,55.4150284461862,9.15790168485978,0.7771262551696031,0.3296971314933395,0.018321656466812095,0.24644008728845584,0.44850371172588777,0.06728483432257203,0.02059252024965309,700000000000.0,0.0383715286512624,1.855559995269828
655,0.7836159961891493,2.0643555753707687e-09,8.964585176839997e-20,1.1237391014195036e-12,,0.018189774824010994,0.04398028838876018,58.05918641575353,9.865269633551241,0.7857081047529724,0.6351033737135374,0.027616210278361007,0.09579394965300775,0.9797880140156524,0.041079929373457745,0.02083889279545411,700000000000.0,0.05096011607081705,1.8233911977928752
656,1.1225513464971801,0.3500877424229589,-1.341090620155052e-20,2.215792452513618,0.0471292432153678,0.017174215970312455,0.030666227356541894,51.972068360340074,11.151287816272085,0.7688484453710416,0.40674092992678157,0.03239771548097478,0.2176329065599797,0.5110672280601442,0.06309689310574347,0.02157934186171684,0.008655412687925634,0.09641451402314802,2.3605602226093776
657,0.6164334180628922,1.404816906244544e-07,6.085150161538877e-10,3.997560522873018e-12,,0.029173636368871585,0.00960717328080714,59.17098918834443,14.639059811232496,0.8791226105245323,0.3967885846437277,0.02017293397244935,0.10866893121781566,0.8227260783994663,0.02314511191051955,0.02179856079483256,700000000000.0,0.014459790660805218,1.9887571019827472
658,0.6028426273635299,4.6275749898683216e-10,2.4576387799846167e-11,1.143076081037252e-12,,0.022006867693676456,0.02953074298709053,49.21741122475457,6.644886320841089,0.7644032929177268,0.5281188016617818,0.011174709944050374,0.23208223848462045,0.6294840973440079,0.042343549434042685,0.02076272259664322,700000000000.0,0.0731831555344541,1.8016000915306802
659,0.5564984185854687,4.4909542637091515e-12,-5.638540592652626e-21,4.8619580604835465e-11,,0.01916858880349536,0.03147194662886254,61.66416787713517,8.056559836367843,0.8391523017692957,0.5867790797558685,0.026991576502001915,0.05308133527808549,0.7436607689245842,0.026930948663530685,0.02098238135702938,700000000000.0,0.046374013189479237,2.1822280319842515
660,2.492427312111533,2.543676791776155,0.13393630672677267,1.620353380151321,2.090918761955543,0.003321244267659987,0.01577911510210318,62.56321259488433,15.082783049350706,0.7333821082016168,0.5171332921565575,0.01850510605910041,0.11518670266336928,0.8034056810437238,0.04486471012389317,0.02003854444670217,0.001403149338021601,0.07735172778536134,1.7091106797134397
661,0.635883888009127,1.4704593098713303e-09,-4.656342759284948e-11,1.0678484755053022e-12,,0.01096661254065024,0.02567824405490364,61.62427809036465,8.619911378297783,0.5313521657421904,0.3921846356852791,0.023929210268030954,0.1490742060271203,0.6448820552471686,0.0500479383254986,0.020755141360411553,700000000000.0,0.09026518761370868,2.385732559784922
662,0.91140638765419,0.00016518102897393396,1.076677208979424e-62,7.003045001443687e-05,0.024362930932115525,0.014293548204608344,0.026978688645951765,62.451016197727895,15.621110005184358,0.5239074938370863,0.6813185675142635,0.034894839280209644,0.22533747954803812,0.4793200590047533,0.05334253928808086,0.020422828265085704,8326.138773344444,0.06154780302433231,1.784975752484085
663,2.153797184231506,2.314278598597555,1e-12,1.800726365714389,0.8228602462232509,0.013850017919862057,0.021997592285296977,45.35859651564062,14.589422184628479,0.7383006156361134,0.3303351828840428,0.03741746631456845,0.2472260514580225,0.4800920276133773,0.07667619457172695,0.021093927738196544,0.001991275450001304,0.05713119634029721,1.8721591314116814
664,0.9579436304446489,1e-12,1e-12,2.3429981272119136,,0.011912429194103298,0.049678180263942426,49.0920522761316,7.889427761536227,0.6293397900858627,0.5138744157694206,0.018128192832674223,0.12874254013034694,0.8180530149057544,0.029450489418510545,0.021207194276988414,6.968687763720353,0.05061245206855097,2.3429981272119136
665,0.528747117691986,8.154030835843512e-12,-1.869388671638106e-11,8.111532232087133e-10,,0.022399137988856708,0.03798745109562227,59.01805698108094,7.826062545610641,0.8954712866248844,0.40112390867642955,0.01346069822410207,0.13626465695485795,0.6177882654663834,0.05548903891858695,0.02095423523932956,700000000000.0,0.08002198102861226,1.8209800330389814
666,0.7986829206932162,1.5027342703533009e-09,0.0,1.0596143661220077e-12,,0.02045292269566131,0.013090611660864015,62.18037313950928,14.207272171364957,0.7889755204392428,0.6473529433561254,0.009831445141263186,0.18050119356672895,0.7223431581395707,0.045524731739347346,0.021725218578030225,700000000000.0,0.07671172314942795,2.354711588839112
667,2.2693012753076083,2.1422029289730107,0.17892956946928631,1.5379156224102326,92.18609291091417,0.007661541024379702,0.03719892505187716,56.826576270961795,13.368609332925582,0.8700368541911592,0.4811865087894899,0.03697683201905092,0.20578755780718716,0.9700478570672388,0.020380352030990624,0.02057179548840824,0.0020020202156908425,0.042620684717306706,1.5835393254426922
668,0.3120750756732959,5.24452113949753e-12,1.0649136761643022e-15,5.546321177609419e-11,,0.022831206602314618,0.03291049233611596,59.90444321244695,7.180076771547802,0.5894165041658082,0.6106746952177715,0.01895534758642306,0.17292217408496047,0.4144852498757447,0.05075560022838914,0.020335050204612886,700000000000.0,0.0527830924847659,2.27489055279498
669,1.4848792920934577,1.4009640004007737,-8.578404375813143e-21,2.3584093084640414,0.12216832416573072,0.010996372348864279,0.011542215520621664,53.08994536628955,13.542283362667003,0.6483145107139104,0.3678183974798083,0.016729549279120227,0.07136181558319721,0.885940973069202,0.07986086987059994,0.02214213661301701,0.0022549567867367203,0.010434708710433463,2.375406451898978
670,0.3570033887588499,8.821950682224748e-12,-1.532606729431439e-18,1.7696450879576996e-09,,0.015280248752608434,0.017050099839711993,61.76941098827579,6.270762532171775,0.5442473019761889,0.6188303472795063,0.015574219646611185,0.15643977213404353,0.7842476921628525,0.04965234557237411,0.020928291059112394,700000000000.0,0.09295381971832747,2.2176375046598906
671,1.5806201755892597,1.3360513450029214,-3.0091075753154956e-21,2.15032297623925,0.12501395996642853,0.004649925865632114,0.03199823407435428,48.37453737875057,7.097691207228235,0.7545777680868551,0.4232804269632594,0.024780675483704613,0.1591979628520888,0.505995097141895,0.05876364995879421,0.020114783841202508,0.0041748080233295765,0.02774792833464857,2.191857463109816
672,1.1433496482953276,0.4108663626651098,1.0710466241688015e-21,2.315488856020014,0.1686105527732953,0.01621959456014006,0.04271555539009871,50.645179682251765,11.788575323014324,0.6576105987868253,0.4341838671623632,0.006994340911546342,0.1364114762173343,0.738355400309499,0.02541091589415778,0.021197262011554537,0.0071564582499906845,0.06182205860907195,2.4137049421571453
673,1.1639799188304534,0.4248864052755623,2.1576561991983906e-21,2.1623337060937016,0.03567754881086245,0.021648864718744946,0.02222645152796579,47.2344155720506,10.62205149290207,0.8266786713416118,0.42456271745840773,0.005161895319981481,0.08071563123344129,0.7534073591879734,0.05830085606746575,0.020670227245420388,0.008955621287335588,0.015349885709480645,2.1854266834762477
674,0.6468967968081396,4.9487527849927944e-12,1.7423948315183038e-14,5.489737763563146e-09,,0.012118890470133082,0.03512070108876928,62.280168386464936,6.142212843699472,0.8075641923640653,0.3874771623052068,0.007286758402964635,0.20402866432720052,0.687435149142972,0.04919936319091552,0.020171129876214607,700000000000.0,0.03445952585753717,1.8767379366155188
675,0.6481590074090469,7.064568374737235e-10,-6.037131272592398e-21,1.10212207804058e-12,,0.026493365970191158,0.0064390351815221,46.10546964485825,7.618025995444435,0.7549838296139478,0.35243702735855803,0.022713873299065247,0.11129006166643494,0.9903342739994642,0.06384542032821967,0.020428865284779902,700000000000.0,0.09735187787977066,2.46050552963958
676,0.6293006986168223,7.596207875717152e-12,-1.4193744346518471e-15,1.7327317857572111e-09,,0.025857426115042846,0.007296265919852631,47.852430900919586,8.515087327357547,0.6915114983905295,0.6979303545086359,0.03962406699023247,0.21610300287386092,0.9775640297385285,0.025067116211518022,0.020195225473200108,700000000000.0,0.017613536852774996,1.504896141101833
